Size Change Statistics for files repaired with bRepair for each subject. Empty value means untested.
File Name,Format,Original Size,INI Repaired Size,cJSON Repaired Size,SExpParser Repaired Size,TinyC Repaired Size,INI Deletions,INI Insertions,cJSON Deletions,cJSON Insertions,SExpParser Deletions,SExpParser Insertions,TinyC Deletions,TinyC Insertions
/testfiles/tinyc-invalid/7058cebecb95d0c839be5929d9e9ef7d.c,TinyC,16,,,,0,,,,,,,15,18
/testfiles/tinyc-invalid/706af7bbe0a4c0f043990fb386dccbba.c,TinyC,36,,,,4,,,,,,,17,16
/testfiles/tinyc-invalid/706e4f13ca6533fae0b7e0f7f0cfdb07.c,TinyC,48,,,,46,,,,,,,3,1
/testfiles/tinyc-invalid/70a4db77853b02ab63c9b99fda1c5573.c,TinyC,44,,,,0,,,,,,,1,1
/testfiles/tinyc-invalid/70a4f71362430d48e2f745fa3b5f6283.c,TinyC,1115,,,,302,,,,,,,406,407
/testfiles/tinyc-invalid/70bc9b30a62379f52488e795380e3bd3.c,TinyC,16,,,,18,,,,,,,1,1
/testfiles/tinyc-invalid/70cf152f5dddabbf3e3e3a8bc23d0095.c,TinyC,0,,,,1,,,,,,,1,0
/testfiles/tinyc-invalid/710226d6ac6781ab4f42fa48db76c614.c,TinyC,24,,,,27,,,,,,,3,4
/testfiles/tinyc-invalid/713e2bec48ea3428604d0ab054e41665.c,TinyC,15,,,,0,,,,,,,6,1
/testfiles/tinyc-invalid/7176896b9c8f574fbf9389b4003e5a5f.c,TinyC,44,,,,44,,,,,,,2,2
/testfiles/tinyc-invalid/71839ac3c96100ebc5fff0ecf185af99.c,TinyC,26,,,,28,,,,,,,1,1
/testfiles/tinyc-invalid/71c0ab5a17bfad348ed81f415bec0c60.c,TinyC,1,,,,0,,,,,,,4,0
/testfiles/tinyc-invalid/71f971638db6c950b66c658d711f136b.c,TinyC,17,,,,18,,,,,,,1,2
/testfiles/tinyc-invalid/7223676c4dbf0c43b7eed7589dd09b50.c,TinyC,32,,,,35,,,,,,,1,1
/testfiles/tinyc-invalid/7267b50f6dec5c5741b1351613ccb0d5.c,TinyC,21612,,,,0,,,,,,,21604,6
/testfiles/tinyc-invalid/727e531fdb89c92176d3a23ab0f6149f.c,TinyC,41,,,,40,,,,,,,1,0
/testfiles/tinyc-invalid/7303b98ded350d6eed191594b373c8e0.c,TinyC,15,,,,0,,,,,,,8,5
/testfiles/tinyc-invalid/73157b30d63ebb4bbdd70dbff6b46574.c,TinyC,32,,,,0,,,,,,,20,21
/testfiles/tinyc-invalid/73325176da29cda5aa80eb277c530b8c.c,TinyC,1225,,,,0,,,,,,,112,113
/testfiles/tinyc-invalid/73439c3c50893dcf8f2ec2d5ca3f695c.c,TinyC,20,,,,0,,,,,,,2,0
/testfiles/tinyc-invalid/73f0aca5c684eb21b6dca0a848b8693a.c,TinyC,669,,,,0,,,,,,,153,9
/testfiles/tinyc-invalid/74193e054f53e4778bc731aa8d76d53e.c,TinyC,21136,,,,1,,,,,,,20127,1008
/testfiles/tinyc-invalid/741c8ef238550834e80ba4070967a20a.c,TinyC,21,,,,22,,,,,,,1,0
/testfiles/tinyc-invalid/742bc6bbe2584eb50e081bc89a65a458.c,TinyC,13066,,,,0,,,,,,,13034,12
/testfiles/tinyc-invalid/74771e943b6ad2a790d3df4f4a083fd4.c,TinyC,33,,,,0,,,,,,,24,23
/testfiles/tinyc-invalid/7491f03a28c78bdf86cb19e1bd5f4ee6.c,TinyC,41,,,,0,,,,,,,5,0
/testfiles/tinyc-invalid/74a1967b2b6846298f7df39e87c3304b.c,TinyC,19,,,,20,,,,,,,1,0
/testfiles/tinyc-invalid/7535b9000d4d75c9cb6ebf484073865d.c,TinyC,15,,,,0,,,,,,,6,7
/testfiles/tinyc-invalid/75b3edb2aee10958c1b508c384b13065.c,TinyC,28070,,,,0,,,,,,,13941,13941
/testfiles/tinyc-invalid/75cfb956a94371d2616384ccc96deed8.c,TinyC,56,,,,0,,,,,,,0,1
/testfiles/tinyc-invalid/75d16e2f7913b3469fecb8e6147c5dcd.c,TinyC,130,,,,0,,,,,,,20,18
/testfiles/tinyc-invalid/75db67ece2a6aeae405111b1f74b2e30.c,TinyC,17,,,,18,,,,,,,1,0
/testfiles/tinyc-invalid/75ee3f1addaed7c98ad74e03daba0b13.c,TinyC,16,,,,0,,,,,,,5,6
/testfiles/tinyc-invalid/75fcd24cc8466e96ebb595e5f4943745.c,TinyC,260,,,,0,,,,,,,90,0
/testfiles/tinyc-invalid/7609fb036980fc8dac697a187fc9156b.c,TinyC,16,,,,17,,,,,,,0,0
/testfiles/tinyc-invalid/76397b1de134c646e7db4a2139b08232.c,TinyC,3141,,,,0,,,,,,,1565,1566
/testfiles/tinyc-invalid/76caac42141cd9b0dcddd44a32149399.c,TinyC,20440,,,,0,,,,,,,20424,4
/testfiles/tinyc-invalid/76eaae1406a60ddecc62f24ffd9d7195.c,TinyC,14,,,,0,,,,,,,8,5
/testfiles/tinyc-invalid/76fa143f836e0b90a0bc50cf357120ec.c,TinyC,32,,,,0,,,,,,,2,1
/testfiles/tinyc-invalid/77297703c201af5a6aa633f7e34845f1.c,TinyC,25883,,,,0,,,,,,,25654,201
/testfiles/tinyc-invalid/77894e44eb459933500f50e86969585d.c,TinyC,324,,,,0,,,,,,,8,8
/testfiles/tinyc-invalid/77b1a4256e97851b685cd8d908115454.c,TinyC,34,,,,35,,,,,,,1,2
/testfiles/tinyc-invalid/77edda1d164018b7c8ae781b4ddca1a0.c,TinyC,88,,,,0,,,,,,,14,14
/testfiles/tinyc-invalid/7819b9ba2bf4947c83b4344df02bf60c.c,TinyC,36,,,,0,,,,,,,19,21
/testfiles/tinyc-invalid/78708c8c51f95dd6d6baa4ea3bf973d8.c,TinyC,26,,,,0,,,,,,,1,2
/testfiles/tinyc-invalid/787ac4aab6bca979a250d1a63a66a2c6.c,TinyC,241,,,,0,,,,,,,2,0
/testfiles/tinyc-invalid/79e17d5660508998d4117c7a45fcf60e.c,TinyC,132,,,,2,,,,,,,67,65
/testfiles/tinyc-invalid/79f98b801af6d3f44e953c99715c0226.c,TinyC,16,,,,14,,,,,,,3,1
/testfiles/tinyc-invalid/7a5434ed351fabc6e679a804152d66bf.c,TinyC,20,,,,20,,,,,,,2,0
/testfiles/tinyc-invalid/7ad5e354237fba5680fb9d589fc22140.c,TinyC,31636,,,,0,,,,,,,31617,9
/testfiles/tinyc-invalid/7ad8e152ba03aaf2f277c0696eec8b0a.c,TinyC,16,,,,0,,,,,,,0,1
/testfiles/tinyc-invalid/7aec5122bf662d00736d2824d4d876b0.c,TinyC,4,,,,1,,,,,,,3,2
/testfiles/tinyc-invalid/7b1a1df9b97d5fa292c988a597cc6320.c,TinyC,2,,,,1,,,,,,,3,1
/testfiles/tinyc-invalid/7b246cf7610b4e121f1980b353907428.c,TinyC,0,,,,1,,,,,,,2,0
/testfiles/tinyc-invalid/7b395c008f50cc163d9eaacde98fd17d.c,TinyC,17,,,,0,,,,,,,39,39
/testfiles/tinyc-invalid/7b5633b6836f45366fa8e9a1ffaa0d59.c,TinyC,17842,,,,18,,,,,,,17839,5
/testfiles/tinyc-invalid/7bae47ecf9942d64b8fb1da2d460cd9e.c,TinyC,16054,,,,0,,,,,,,7529,7531
/testfiles/tinyc-invalid/7bc069de87d447560845bad81ff31095.c,TinyC,20,,,,0,,,,,,,23,24
/testfiles/tinyc-invalid/7be34504f741a037f1b1b522814d258f.c,TinyC,36,,,,3,,,,,,,18,17
/testfiles/tinyc-invalid/7c13451d15cbbd6b07ac34e1abde0fe9.c,TinyC,110,,,,0,,,,,,,1,0
/testfiles/tinyc-invalid/7c3a1fea1354f56b86cb2bfebcd8409f.c,TinyC,15,,,,18,,,,,,,4,1
/testfiles/tinyc-invalid/7c4fae3e106d9204c6dd9b6d86af3704.c,TinyC,32095,,,,0,,,,,,,32091,2
/testfiles/tinyc-invalid/7c89462d17f0f27967e62067e5a83b2f.c,TinyC,15,,,,16,,,,,,,2,0
/testfiles/tinyc-invalid/7cc359b169b63f514e4ff7af71fc769e.c,TinyC,16,,,,0,,,,,,,0,1
/testfiles/tinyc-invalid/7cdf28d30d4bf33d2c18f99e50cdd7da.c,TinyC,72,,,,0,,,,,,,1,0
/testfiles/tinyc-invalid/7ce86c95aed2ce55555f27920a4bd7f0.c,TinyC,12,,,,0,,,,,,,4,0
/testfiles/tinyc-invalid/7cf4a7d27f4ef682ea73b4a979d6a487.c,TinyC,16,,,,17,,,,,,,1,2
/testfiles/tinyc-invalid/7d41848c1829bf494167e4d6cf3f92b6.c,TinyC,16,,,,19,,,,,,,1,1
/testfiles/tinyc-invalid/7d4c40bf1b50fc9d9486bee93fd07c8e.c,TinyC,669,,,,0,,,,,,,16,15
/testfiles/tinyc-invalid/7d66e9ab18bcadfcb930fb0be16458a3.c,TinyC,20,,,,2,,,,,,,11,9
/testfiles/tinyc-invalid/7dbb6591b31522eae741fde2aeccbebf.c,TinyC,22,,,,0,,,,,,,2,0
/testfiles/tinyc-invalid/7ddd8ea91061a0b25ee1da1a6f8c680a.c,TinyC,12,,,,0,,,,,,,2,1
/testfiles/tinyc-invalid/7dfa3df2efd1fbcef83dd4fca528fb85.c,TinyC,12,,,,12,,,,,,,2,0
/testfiles/tinyc-invalid/7e3031751516a5d0e1dc5a840808e6f2.c,TinyC,36,,,,32,,,,,,,2,2
/testfiles/tinyc-invalid/7e4343ea703b0cb985927257e2decb2a.c,TinyC,62,,,,0,,,,,,,6,8
/testfiles/tinyc-invalid/7e68ed03f91ee21beda566f0cdf84b19.c,TinyC,24,,,,0,,,,,,,3,4
/testfiles/tinyc-invalid/7e96b55ef1e20f5a9efa0b5d14ad397f.c,TinyC,79,,,,0,,,,,,,15,16
/testfiles/tinyc-invalid/7ecb7ed713422cacadce99240442536b.c,TinyC,23,,,,0,,,,,,,5,0
/testfiles/tinyc-invalid/7ee7b0160730355fca1ca4a8bd2892a3.c,TinyC,136,,,,0,,,,,,,21,20
/testfiles/tinyc-invalid/7eeb3949144ea478b288e2159cb1b167.c,TinyC,56,,,,57,,,,,,,3,2
/testfiles/tinyc-invalid/7f3fa752ea5ff56075d4a95d6d90232e.c,TinyC,36,,,,0,,,,,,,19,19
/testfiles/tinyc-invalid/7f772c4b15210421f28d462fd466434c.c,TinyC,246,,,,0,,,,,,,14,13
/testfiles/tinyc-invalid/7f9e3bdcd652cbb333c600bd11f6f369.c,TinyC,29068,,,,0,,,,,,,29065,3
