Diagnosis Results.
File Name,Format,INI DDMin Diagnosis Size,INI DDMax Diff Size,INI BRepair Diff Size,INI DDMax Output Size,INI Percentage of DDMax Diff contained in DDMin Diagnosis,INI Percentage of DDMin Diagnosis contained in DDMax Output,INI Percentage of bRepair Diff contained in DDMin Diagnosis,INI Percentage of DDMin Diagnosis contained in bRepair Output,INI Percentage of BRepair Diagnosis contained in DDMax Diagnosis,INI Percentage of DDMax Diagnosis contained in bRepair Diagnosis,INI Percentage of bRepair Diagnosis contained in DDMax Output,INI Percentage of DDMax Diagnosis contained in bRepair Output,cJSON DDMin Diagnosis Size,cJSON DDMax Diff Size,cJSON BRepair Diff Size,cJSON DDMax Output Size,cJSON Percentage of DDMax Diff contained in DDMin Diagnosis,cJSON Percentage of DDMin Diagnosis contained in DDMax Output,cJSON Percentage of bRepair Diff contained in DDMin Diagnosis,cJSON Percentage of DDMin Diagnosis contained in bRepair Output,cJSON Percentage of BRepair Diagnosis contained in DDMax Diagnosis,cJSON Percentage of DDMax Diagnosis contained in bRepair Diagnosis,cJSON Percentage of bRepair Diagnosis contained in DDMax Output,cJSON Percentage of DDMax Diagnosis contained in bRepair Output,SExpParser DDMin Diagnosis Size,SExpParser DDMax Diff Size,SExpParser BRepair Diff Size,SExpParser DDMax Output Size,SExpParser Percentage of DDMax Diff contained in DDMin Diagnosis,SExpParser Percentage of DDMin Diagnosis contained in DDMax Output,SExpParser Percentage of bRepair Diff contained in DDMin Diagnosis,SExpParser Percentage of DDMin Diagnosis contained in bRepair Output,SExpParser Percentage of BRepair Diagnosis contained in DDMax Diagnosis,SExpParser Percentage of DDMax Diagnosis contained in bRepair Diagnosis,SExpParser Percentage of bRepair Diagnosis contained in DDMax Output,SExpParser Percentage of DDMax Diagnosis contained in bRepair Output,TinyC DDMin Diagnosis Size,TinyC DDMax Diff Size,TinyC BRepair Diff Size,TinyC DDMax Output Size,TinyC Percentage of DDMax Diff contained in DDMin Diagnosis,TinyC Percentage of DDMin Diagnosis contained in DDMax Output,TinyC Percentage of bRepair Diff contained in DDMin Diagnosis,TinyC Percentage of DDMin Diagnosis contained in bRepair Output,TinyC Percentage of BRepair Diagnosis contained in DDMax Diagnosis,TinyC Percentage of DDMax Diagnosis contained in bRepair Diagnosis,TinyC Percentage of bRepair Diagnosis contained in DDMax Output,TinyC Percentage of DDMax Diagnosis contained in bRepair Output
/testfiles/tinyc-invalid/650330cd14dd99d59785334c08401774.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,24.0,0.0,0.0,1.0,0.0,0.0,0.9230769,0.0,0.0,1.0,0.9230769
/testfiles/tinyc-invalid/65613db525d07b7e857275f6331b025f.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,0.0,0.0,1.0,0.0,0.0,0.7619048,0.0,0.0,1.0,0.7619048
/testfiles/tinyc-invalid/6578fd1f0eb88241803525dd4a36418c.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0,,,150.0,,0.9836066,,0.9776358,,,,
/testfiles/tinyc-invalid/65e4e508d3b085e0058f17d79caa2bd9.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,128.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
/testfiles/tinyc-invalid/6657a89807c5bb689a4dec428dc9f0ee.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,0.0,,0.0,,0.9,,,,
/testfiles/tinyc-invalid/6660f849a465b1278f067e17df8c7f3e.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,0.0,0.0,1.0,0.0,0.0,0.95238096,0.0,0.0,1.0,0.95238096
/testfiles/tinyc-invalid/6703a4bcc1fa9e3e553a84e200452d14.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,21.0,0.0,0.0,1.0,0.0,0.0,0.4117647,0.0,0.0,1.0,0.4117647
/testfiles/tinyc-invalid/67073cef36e767317b1e56cf93fedc18.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,0.0,0.0,1.0,0.0,0.0,0.9411765,0.0,0.0,1.0,0.9411765
/testfiles/tinyc-invalid/67117ad041d3aaeb009ad9e578a59171.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,123.0,12.0,0.0,1.0,0.0,0.17777778,0.91358024,0.17777778,0.17777778,0.0,0.91358024
/testfiles/tinyc-invalid/677c4f19c1827c8fe181a96bc1059bd3.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11.0,0.0,5.0,0.30769232,0.2857143,0.0,0.08888889,0.0,0.0,0.0,0.4074074
/testfiles/tinyc-invalid/67945a0ce43f5811c4aadcee37c01a85.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,25.0,0.0,0.0,1.0,0.0,0.0,0.98039216,0.0,0.0,1.0,0.98039216
/testfiles/tinyc-invalid/67ba7850b9f1411ae9e341a7de4fbc12.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,0.0,,0.0,,0.4642857,,,,
/testfiles/tinyc-invalid/67e464dd2679c5e2641f2a0e9379d28c.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2534.0,2541.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9986207,0.0
/testfiles/tinyc-invalid/6831e9fee717e12d1871fa24c65e2f9b.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,37.0,0.0,3.0,0.102564104,0.4,0.0,0.0952381,0.0,0.0,0.0,0.77922076
/testfiles/tinyc-invalid/6879f400552228bc5bac67e82fab2a72.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,0.0,,0.0,,0.4,,,,
/testfiles/tinyc-invalid/68e49626e2bd12c4577a6a95ef13c684.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,145.0,0.0,0.0,1.0,0.0,0.0,0.99656355,0.0,0.0,1.0,0.99656355
/testfiles/tinyc-invalid/68ecf8085796e34b944876d1ae69d861.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,31.0,0.0,0.0,1.0,0.0,0.0,0.96875,0.0,0.0,1.0,0.96875
/testfiles/tinyc-invalid/69491d485cac4c496832c4edfeabc701.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,24269.0,,1.648125E-4,,0.1904762,,,,
/testfiles/tinyc-invalid/6a2e1901f818d33558714e9b7832b099.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,17210.0,17216.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9998257,0.0
/testfiles/tinyc-invalid/6a3b37ab1e2e07d5d86bceef8ceb6165.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,27.0,0.0,0.0,1.0,0.0,0.0,0.3941606,0.0,0.0,1.0,0.3941606
/testfiles/tinyc-invalid/6a60c943349763fecd4936e51067035d.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,291.0,,0.006825939,,0.006825939,,,,
/testfiles/tinyc-invalid/6aca31f7da5c6664370a08948fd6bec2.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,25.0,0.0,0.0,1.0,0.0,0.0,0.98039216,0.0,0.0,1.0,0.98039216
/testfiles/tinyc-invalid/6b467e1c8a2885eade572789d0f0589a.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,24.0,0.0,0.0,1.0,0.0,0.0,0.9230769,0.0,0.0,1.0,0.9230769
/testfiles/tinyc-invalid/6be19ce97409039b9d78e2fbc589ac7e.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,22794.0,,0.0,,0.0,,,,
/testfiles/tinyc-invalid/6c029860d911612e02a819d9cd1880ae.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,36.0,0.0,0.0,1.0,0.0,0.0,0.6605505,0.0,0.0,1.0,0.6605505
/testfiles/tinyc-invalid/6c7ca70e9f7aba2f514dadc98ba4b262.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,17.0,2.0,3.0,0.9189189,0.26086956,0.18181819,0.9230769,0.10526316,0.10526316,0.4,0.8888889
/testfiles/tinyc-invalid/6ccf162881f326af417374075a31017f.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10614.0,10617.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9998587,0.0
/testfiles/tinyc-invalid/6e307c8f80f4068babe2f13dcdf07477.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,1.0,0.0,1.0,0.0,0.0952381,0.6229508,0.0952381,0.0952381,0.0,0.6229508
/testfiles/tinyc-invalid/6e577a656c2a52c59ca321fb1d4fa0b1.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,64.0,0.0,17.0,0.060606062,0.10526316,0.0,0.04761905,0.0,0.0,0.0,0.60273975
/testfiles/tinyc-invalid/6e9742373d238de9947c5b3222fe64a3.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,0.0,,0.0,,0.7659575,,,,
/testfiles/tinyc-invalid/6ea98c2fa133ed98e9951517c1a788e4.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,0.0,,0.0,,0.98630136,,,,
/testfiles/tinyc-invalid/6ee194bd6acf47d61e58af7d4ffdfed3.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,36.0,0.0,0.0,1.0,0.0,0.0,0.6605505,0.0,0.0,1.0,0.6605505
/testfiles/tinyc-invalid/6f307f6326cda96c4314e2c1f1bceb2e.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,34.0,,0.0,,0.0,,,,
/testfiles/tinyc-invalid/6f9c587b4522aa6650fd1b24c88b01f4.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,42.0,3.0,0.0,1.0,0.0,0.13333334,0.8666667,0.13333334,0.08888889,0.0,0.8666667
/testfiles/tinyc-invalid/6f9de272399cb0ffb0dc8f12911eb298.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,,0.0,,,,
/testfiles/tinyc-invalid/6ff76a29313895cb9135921bdf9a423b.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,19488.0,,0.0,,0.0,,,,
/testfiles/tinyc-invalid/7026e8856fb861a9609ee724b7ae5d52.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,8.0,6.0,8.0,0.6666667,0.6666667,0.54545456,0.3846154,0.85714287,0.85714287,0.71428573,0.3181818
/testfiles/tinyc-invalid/70446dd1138ba83e7e43af6d6daadc7d.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,1.0,0.0,1.0,0.0,0.040816326,0.9791667,0.040816326,0.040816326,0.0,0.9791667
/testfiles/tinyc-invalid/7045cfa5c1bc20f7d9804b922eb19ceb.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,,0.0,,,,
/testfiles/tinyc-invalid/7058cebecb95d0c839be5929d9e9ef7d.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,8.0,6.0,8.0,0.6666667,0.6666667,0.54545456,0.3773585,0.85714287,0.85714287,0.85714287,0.35555556
/testfiles/tinyc-invalid/706af7bbe0a4c0f043990fb386dccbba.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,34.0,33.0,2.0,0.9714286,0.10526316,0.95652175,0.15,0.98507464,0.98507464,0.0,0.05263158
/testfiles/tinyc-invalid/706e4f13ca6533fae0b7e0f7f0cfdb07.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,0.0,,0.0,,0.9574468,,,,
/testfiles/tinyc-invalid/70a4db77853b02ab63c9b99fda1c5573.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,44.0,2.0,0.0,1.0,0.0,0.08695652,0.9767442,0.08695652,0.08695652,0.0,0.9767442
/testfiles/tinyc-invalid/70a4f71362430d48e2f745fa3b5f6283.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1107.0,813.0,8.0,0.0054054055,0.54545456,0.004901961,0.006557377,0.846875,0.846875,0.017052375,0.22711143
/testfiles/tinyc-invalid/70bc9b30a62379f52488e795380e3bd3.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,0.0,0.0,1.0,0.0,0.0,0.9411765,0.0,0.0,1.0,0.9411765
/testfiles/tinyc-invalid/70cf152f5dddabbf3e3e3a8bc23d0095.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,32.0,0.0,0.0,1.0,0.0,0.0,0.9846154,0.0,0.0,1.0,0.9846154
/testfiles/tinyc-invalid/710226d6ac6781ab4f42fa48db76c614.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,23.0,2.0,1.0,0.16,0.6666667,0.5,0.13333334,0.16,0.16,0.6666667,0.8235294
/testfiles/tinyc-invalid/713e2bec48ea3428604d0ab054e41665.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,7.0,0.0,1.0,0.0,0.6086956,0.72,0.6086956,0.6086956,0.0,0.72
/testfiles/tinyc-invalid/7176896b9c8f574fbf9389b4003e5a5f.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,0.0,,0.0,,0.9583333,,,,
/testfiles/tinyc-invalid/71839ac3c96100ebc5fff0ecf185af99.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,41.0,0.0,0.0,1.0,0.0,0.0,0.97619045,0.0,0.0,1.0,0.97619045
/testfiles/tinyc-invalid/71c0ab5a17bfad348ed81f415bec0c60.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,3.0,0.0,1.0,0.0,0.26086956,0.8947368,0.26086956,0.26086956,0.0,0.8947368
/testfiles/tinyc-invalid/71f971638db6c950b66c658d711f136b.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,24.0,1.0,0.0,1.0,0.0,0.08,0.93877554,0.08,0.08,0.0,0.93877554
/testfiles/tinyc-invalid/7223676c4dbf0c43b7eed7589dd09b50.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,32.0,0.0,0.0,1.0,0.0,0.0,0.95522386,0.0,0.0,1.0,0.95522386
/testfiles/tinyc-invalid/7267b50f6dec5c5741b1351613ccb0d5.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,21613.0,,9.25369E-5,,0.15384616,,,,
/testfiles/tinyc-invalid/727e531fdb89c92176d3a23ab0f6149f.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,42.0,,0.13636364,,0.13953489,,,,
/testfiles/tinyc-invalid/7303b98ded350d6eed191594b373c8e0.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,1.0,0.0,1.0,0.0,0.125,0.68292683,0.125,0.125,0.0,0.68292683
/testfiles/tinyc-invalid/73157b30d63ebb4bbdd70dbff6b46574.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.0,,,0.0,,0.0,,0.88579386,,,,
/testfiles/tinyc-invalid/73325176da29cda5aa80eb277c530b8c.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225.0,1225.0,225.0,0.0,1.0,0.0,0.31034482,0.8988764,0.31034482,0.31034482,0.0,0.8988764
/testfiles/tinyc-invalid/73439c3c50893dcf8f2ec2d5ca3f695c.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,1.0,0.0,1.0,0.0,0.0952381,0.95,0.0952381,0.0952381,0.0,0.95
/testfiles/tinyc-invalid/73f0aca5c684eb21b6dca0a848b8693a.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.0,,,0.0,,0.0,,0.6789916,,,,
/testfiles/tinyc-invalid/74193e054f53e4778bc731aa8d76d53e.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,21138.0,,1.892327E-4,,0.6666667,,,,
/testfiles/tinyc-invalid/741c8ef238550834e80ba4070967a20a.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,21.0,0.0,0.0,1.0,0.0,0.0,0.9767442,0.0,0.0,1.0,0.9767442
/testfiles/tinyc-invalid/742bc6bbe2584eb50e081bc89a65a458.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13067.0,,,0.0,,0.0,,0.0042741564,,,,
/testfiles/tinyc-invalid/74771e943b6ad2a790d3df4f4a083fd4.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,33.0,0.0,0.0,1.0,0.0,0.0,0.5840708,0.0,0.0,1.0,0.5840708
/testfiles/tinyc-invalid/7491f03a28c78bdf86cb19e1bd5f4ee6.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,41.0,4.0,0.0,1.0,0.0,0.17777778,0.93670887,0.17777778,0.17777778,0.0,0.93670887
/testfiles/tinyc-invalid/74a1967b2b6846298f7df39e87c3304b.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,18.0,0.0,1.0,0.2,0.6666667,0.0,0.18181819,0.0,0.0,0.0,0.94736844
/testfiles/tinyc-invalid/7535b9000d4d75c9cb6ebf484073865d.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,1.0,0.0,1.0,0.0,0.125,0.68292683,0.125,0.125,0.0,0.68292683
/testfiles/tinyc-invalid/75b3edb2aee10958c1b508c384b13065.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,28072.0,,0.0,,0.0,,,,
/testfiles/tinyc-invalid/75cfb956a94371d2616384ccc96deed8.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,56.0,0.0,0.06896552,0.0,0.06666667,1.0,1.0,0.0,0.0
/testfiles/tinyc-invalid/75d16e2f7913b3469fecb8e6147c5dcd.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,130.0,0.0,0.0,1.0,0.0,0.0,0.8783784,0.0,0.0,1.0,0.8783784
/testfiles/tinyc-invalid/75db67ece2a6aeae405111b1f74b2e30.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,21.0,0.0,0.0,1.0,0.0,0.0,0.9767442,0.0,0.0,1.0,0.9767442
/testfiles/tinyc-invalid/75ee3f1addaed7c98ad74e03daba0b13.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,1.0,0.0,1.0,0.0,0.0952381,0.7755102,0.0952381,0.0952381,0.0,0.7755102
/testfiles/tinyc-invalid/75fcd24cc8466e96ebb595e5f4943745.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,90.0,260.0,0.0,0.0076045627,0.06451613,0.03468208,0.0,0.0,0.51428574,0.0
/testfiles/tinyc-invalid/7609fb036980fc8dac697a187fc9156b.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.0,0.0,15.0,0.11764706,0.9677419,0.0,0.969697,0.0,0.0,0.0,0.11111111
/testfiles/tinyc-invalid/76397b1de134c646e7db4a2139b08232.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3131.0,3141.0,1.0,0.0,0.0,0.0,0.0,0.0,0.99840564,0.0
/testfiles/tinyc-invalid/76caac42141cd9b0dcddd44a32149399.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,20442.0,,0.0,,0.0,,,,
/testfiles/tinyc-invalid/76eaae1406a60ddecc62f24ffd9d7195.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,0.0,,0.0,,0.6666667,,,,
/testfiles/tinyc-invalid/76fa143f836e0b90a0bc50cf357120ec.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,32.0,0.0,0.0,1.0,0.0,0.0,0.95522386,0.0,0.0,1.0,0.95522386
/testfiles/tinyc-invalid/77297703c201af5a6aa633f7e34845f1.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,25885.0,,0.0,,0.0,,,,
/testfiles/tinyc-invalid/77894e44eb459933500f50e86969585d.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,111.0,,0.03539823,,0.0,,,,
/testfiles/tinyc-invalid/77b1a4256e97851b685cd8d908115454.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,34.0,1.0,0.0,1.0,0.0,0.057142857,0.95652175,0.057142857,0.057142857,0.0,0.95652175
/testfiles/tinyc-invalid/77edda1d164018b7c8ae781b4ddca1a0.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,88.0,2.0,0.0,1.0,0.0,0.044444446,0.86,0.044444446,0.044444446,0.0,0.86
/testfiles/tinyc-invalid/7819b9ba2bf4947c83b4344df02bf60c.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,35.0,1.0,1.0,0.9859155,0.054054055,0.054054055,0.6363636,0.055555556,0.055555556,0.0,0.6238532
/testfiles/tinyc-invalid/78708c8c51f95dd6d6baa4ea3bf973d8.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,0.0,,0.0,,0.9433962,,,,
/testfiles/tinyc-invalid/787ac4aab6bca979a250d1a63a66a2c6.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,242.0,,0.008196721,,0.008196721,,,,
/testfiles/tinyc-invalid/79e17d5660508998d4117c7a45fcf60e.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,132.0,131.0,0.0,1.0,0.0,0.9961977,0.014925373,0.9961977,0.9961977,0.0,0.014925373
/testfiles/tinyc-invalid/79f98b801af6d3f44e953c99715c0226.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,3.0,0.0,1.0,0.0,0.31578946,0.8666667,0.31578946,0.31578946,0.0,0.8666667
/testfiles/tinyc-invalid/7a5434ed351fabc6e679a804152d66bf.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,1.0,0.0,1.0,0.0,0.0952381,0.95,0.0952381,0.0952381,0.0,0.95
/testfiles/tinyc-invalid/7ad5e354237fba5680fb9d589fc22140.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,31637.0,,0.0,,0.0,,,,
/testfiles/tinyc-invalid/7ad8e152ba03aaf2f277c0696eec8b0a.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,1.0,0.0,1.0,0.0,0.11764706,0.9677419,0.11764706,0.11764706,0.0,0.9677419
/testfiles/tinyc-invalid/7aec5122bf662d00736d2824d4d876b0.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0,,,0.0,,0.0,,0.81885856,,,,
/testfiles/tinyc-invalid/7b1a1df9b97d5fa292c988a597cc6320.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,,,0.0,,0.0,,0.9847328,,,,
/testfiles/tinyc-invalid/7b246cf7610b4e121f1980b353907428.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,1.0,0.0,1.0,0.0,0.0952381,0.95,0.0952381,0.0952381,0.0,0.95
/testfiles/tinyc-invalid/7b395c008f50cc163d9eaacde98fd17d.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,21.0,0.0,0.0,1.0,0.0,0.0,0.35,0.0,0.0,1.0,0.35
/testfiles/tinyc-invalid/7b5633b6836f45366fa8e9a1ffaa0d59.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17844.0,17835.0,0.0,0.0,1.0,0.0,0.0,0.99974775,0.99974775,0.0,0.001007726
/testfiles/tinyc-invalid/7bae47ecf9942d64b8fb1da2d460cd9e.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,16064.0,,0.0,,0.0,,,,
/testfiles/tinyc-invalid/7bc069de87d447560845bad81ff31095.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,0.0,0.0,1.0,0.0,0.0,0.45454547,0.0,0.0,1.0,0.45454547
/testfiles/tinyc-invalid/7be34504f741a037f1b1b522814d258f.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,36.0,34.0,0.0,1.0,0.0,0.9714286,0.102564104,0.9714286,0.9714286,0.0,0.102564104
/testfiles/tinyc-invalid/7c13451d15cbbd6b07ac34e1abde0fe9.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,37.0,,0.10526316,,0.03539823,,,,
/testfiles/tinyc-invalid/7c3a1fea1354f56b86cb2bfebcd8409f.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,1.0,0.0,1.0,0.0,0.11764706,0.85714287,0.11764706,0.11764706,0.0,0.85714287
/testfiles/tinyc-invalid/7c4fae3e106d9204c6dd9b6d86af3704.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,32097.0,,0.0,,0.0,,,,
/testfiles/tinyc-invalid/7c89462d17f0f27967e62067e5a83b2f.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,14.0,1.0,2.0,0.25,0.5,0.0,0.22222222,0.13333334,0.13333334,0.0,0.8666667
